animal,neuron_id,region6,region9,region_raw,allen_region,allen_acronym,AP_mm,ML_mm,DV_mm,ccf_ap_um,ccf_dv_um,ccf_ml_um,paxinos_region,ei,classifiable,pct_inh_animal
day5,16,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.26,0.230477588,4.791772241,7660,5792,5930,Supramammillary nucleus (SuM),I,True,43.7
day5,17,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.26,0.234471496,4.769121662,7660,5769,5934,Supramammillary nucleus (SuM),I,True,43.7
day5,18,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.26,0.24645322,4.701169927,7660,5701,5946,Posterior hypothalamic area (PH),I,True,43.7
day5,19,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.46,0.174562875,5.108880337,7860,6109,5875,Mammillary nucleus (MM),I,True,43.7
day5,20,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.182550691,5.063579181,7860,6064,5883,Mammillary nucleus (MM),I,True,43.7
day5,21,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.46,0.20651414,4.927675711,7860,5928,5907,Mammillary nucleus (MM),E,True,43.7
day5,22,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.46,0.218495864,4.859723976,7860,5860,5918,Mammillary nucleus (MM),E,True,43.7
day5,23,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.46,0.222489772,4.837073397,7860,5837,5922,Mammillary nucleus (MM),E,True,43.7
day5,24,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.110660346,5.47128959,8060,6471,5811,Mammillary nucleus (MM),E,True,43.7
day5,25,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.110660346,5.47128959,8060,6471,5811,Mammillary nucleus (MM),E,True,43.7
day5,26,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.12264207,5.403337855,8060,6403,5823,Mammillary nucleus (MM),E,True,43.7
day5,27,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.126635978,5.380687277,8060,6381,5827,Mammillary nucleus (MM),E,True,43.7
day5,28,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.126635978,5.380687277,8060,6381,5827,Mammillary nucleus (MM),I,True,43.7
day5,29,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.126635978,5.380687277,8060,6381,5827,Mammillary nucleus (MM),I,True,43.7
day5,30,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.134623794,5.33538612,8060,6335,5835,Mammillary nucleus (MM),I,True,43.7
day5,31,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, median part",MMme,-2.66,0.134623794,5.33538612,8060,6335,5835,Mammillary nucleus (MM),I,True,43.7
day5,32,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, median part",MMme,-2.66,0.146605518,5.267434385,8060,6267,5847,Mammillary nucleus (MM),E,True,43.7
day5,33,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, median part",MMme,-2.66,0.14261161,5.290084964,8060,6290,5843,Mammillary nucleus (MM),E,True,43.7
day5,34,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, median part",MMme,-2.66,0.14261161,5.290084964,8060,6290,5843,Mammillary nucleus (MM),E,True,43.7
day5,35,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.154593335,5.222133229,8060,6222,5855,Mammillary nucleus (MM),E,True,43.7
day5,36,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.154593335,5.222133229,8060,6222,5855,Mammillary nucleus (MM),E,True,43.7
day5,37,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.150599426,5.244783807,8060,6245,5851,Mammillary nucleus (MM),E,True,43.7
day5,38,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.154593335,5.222133229,8060,6222,5855,Mammillary nucleus (MM),E,True,43.7
day5,39,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.154593335,5.222133229,8060,6222,5855,Mammillary nucleus (MM),E,True,43.7
day5,40,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.150599426,5.244783807,8060,6245,5851,Mammillary nucleus (MM),E,True,43.7
day5,41,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.158587243,5.19948265,8060,6199,5859,Mammillary nucleus (MM),I,True,43.7
day5,42,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.170568967,5.131530915,8060,6132,5871,Mammillary nucleus (MM),I,True,43.7
day5,43,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.166575059,5.154181494,8060,6154,5867,Mammillary nucleus (MM),E,True,43.7
day5,44,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.170568967,5.131530915,8060,6132,5871,Mammillary nucleus (MM),E,True,43.7
day5,45,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.170568967,5.131530915,8060,6132,5871,Mammillary nucleus (MM),E,True,43.7
day5,46,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.174562875,5.108880337,8060,6109,5875,Mammillary nucleus (MM),E,True,43.7
day5,47,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.174562875,5.108880337,8060,6109,5875,Mammillary nucleus (MM),E,True,43.7
day5,48,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.182550691,5.063579181,8060,6064,5883,Mammillary nucleus (MM),E,True,43.7
day5,49,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.186544599,5.040928602,8060,6041,5887,Mammillary nucleus (MM),I,True,43.7
day5,50,PVH,PVH,paraventricular hypothalamus,"Medial mammillary nucleus, medial part",MMm,-2.66,0.182550691,5.063579181,8060,6064,5883,Mammillary nucleus (MM),E,True,43.7
day5,51,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.66,0.186544599,5.040928602,8060,6041,5887,Mammillary nucleus (MM),I,True,43.7
day5,52,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.66,0.190538507,5.018278024,8060,6018,5891,Mammillary nucleus (MM),I,True,43.7
day5,53,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.66,0.190538507,5.018278024,8060,6018,5891,Mammillary nucleus (MM),I,True,43.7
day5,54,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.66,0.202520232,4.950326289,8060,5950,5903,Mammillary nucleus (MM),E,True,43.7
day5,55,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.20651414,4.927675711,8060,5928,5907,Mammillary nucleus (MM),E,True,43.7
day5,56,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.210508048,4.905025132,8060,5905,5911,Mammillary nucleus (MM),E,True,43.7
day5,57,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.210508048,4.905025132,8060,5905,5911,Mammillary nucleus (MM),E,True,43.7
day5,58,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.20651414,4.927675711,8060,5928,5907,Mammillary nucleus (MM),E,True,43.7
day5,59,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.218495864,4.859723976,8060,5860,5918,Mammillary nucleus (MM),I,True,43.7
day5,60,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.22648368,4.814422819,8060,5814,5926,Mammillary nucleus (MM),E,True,43.7
day5,61,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.22648368,4.814422819,8060,5814,5926,Mammillary nucleus (MM),E,True,43.7
day5,62,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.22648368,4.814422819,8060,5814,5926,Mammillary nucleus (MM),I,True,43.7
day5,63,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, dorsal part",MMd,-2.66,0.22648368,4.814422819,8060,5814,5926,Mammillary nucleus (MM),E,True,43.7
day5,64,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.242459312,4.723820506,8060,5724,5942,Supramammillary nucleus (SuM),I,True,43.7
day5,65,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.242459312,4.723820506,8060,5724,5942,Supramammillary nucleus (SuM),E,True,43.7
day5,66,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.24645322,4.701169927,8060,5701,5946,Supramammillary nucleus (SuM),E,True,43.7
day5,67,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.24645322,4.701169927,8060,5701,5946,Supramammillary nucleus (SuM),E,True,43.7
day5,68,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.258434945,4.633218192,8060,5633,5958,Supramammillary nucleus (SuM),I,True,43.7
day5,69,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.274410577,4.542615879,8060,5543,5974,Supramammillary nucleus (SuM),I,True,43.7
day5,70,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.66,0.274410577,4.542615879,8060,5543,5974,Supramammillary nucleus (SuM),I,True,43.7
day5,71,PH,PH,posterior hypothalamus,Midbrain,MB,-2.66,0.294380118,4.429362988,8060,5429,5994,Midbrain,I,True,43.7
day6,1,VMH,Ventromedial HT,ventromedial hypothalamus,Ventromedial hypothalamic nucleus,VMH,-1.82,0.408139081,5.656694217,7220,6657,6108,Ventromedial hypothalamic nucleus (VMH),I,True,46.4
day6,2,VMH,Ventromedial HT,ventromedial hypothalamus,Ventromedial hypothalamic nucleus,VMH,-1.82,0.408139081,5.656694217,7220,6657,6108,Ventromedial hypothalamic nucleus (VMH),I,True,46.4
day6,3,VMH,Ventromedial HT,ventromedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.424114713,5.566091904,7220,6566,6124,Dorsomedial hypothalamic nucleus (DMH),I,True,46.4
day6,4,VMH,Ventromedial HT,ventromedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.432102529,5.520790747,7220,6521,6132,Dorsomedial hypothalamic nucleus (DMH),I,True,46.4
day6,5,MC,Mammillary Complex,mammillary complex,Supramammillary nucleus,SUM,-2.42,0.567895404,4.750671084,7820,5751,6268,Supramammillary nucleus (SuM),E,True,46.4
day6,6,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.460059886,5.362236699,7220,6362,6160,Dorsomedial hypothalamic nucleus (DMH),E,True,46.4
day6,7,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.476035518,5.271634385,7220,6272,6176,Dorsomedial hypothalamic nucleus (DMH),E,True,46.4
day6,8,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.496005059,5.158381494,7220,6158,6196,Dorsomedial hypothalamic nucleus (DMH),I,True,46.4
day6,9,DMH,DMH,dorsomedial hypothalamus,Dorsomedial nucleus of the hypothalamus,DMH,-1.82,0.496005059,5.158381494,7220,6158,6196,Dorsomedial hypothalamic nucleus (DMH),E,True,46.4
day6,10,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-1.82,0.515974599,5.045128602,7220,6045,6216,Posterior hypothalamic area (PH),E,True,46.4
day6,11,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.82,0.57588322,4.705369927,7220,5705,6276,Posterior hypothalamic area (PH),E,True,46.4
day6,12,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.82,0.583871037,4.660068771,7220,5660,6284,Posterior hypothalamic area (PH),I,True,46.4
day6,13,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-1.82,0.599846669,4.569466457,7220,5569,6300,Posterior hypothalamic area (PH),E,True,46.4
day6,14,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-1.82,0.607834485,4.524165301,7220,5524,6308,Mammillothalamic tract (mt),I,True,46.4
day6,15,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-1.82,0.623810118,4.433562988,7220,5434,6324,Mammillothalamic tract (mt),E,True,46.4
day6,16,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-1.82,0.619816209,4.456213566,7220,5456,6320,Mammillothalamic tract (mt),I,True,46.4
day6,17,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-1.82,0.615822301,4.478864144,7220,5479,6316,Mammillothalamic tract (mt),E,True,46.4
day6,18,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.02,0.464053794,5.33958612,7420,6340,6164,Posterior hypothalamic area (PH),E,True,46.4
day6,19,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.02,0.47204161,5.294284964,7420,6294,6172,Posterior hypothalamic area (PH),I,True,46.4
day6,20,DMH,DMH,dorsomedial hypothalamus,Posterior hypothalamic nucleus,PH,-2.02,0.519968507,5.022478024,7420,6022,6220,Posterior hypothalamic area (PH),E,True,46.4
day6,21,PH,PH,posterior hypothalamus,Posterior hypothalamic nucleus,PH,-2.02,0.539938048,4.909225132,7420,5909,6240,Posterior hypothalamic area (PH),E,True,46.4
day6,22,PH,PH,posterior hypothalamus,Hypothalamus,HY,-2.02,0.595852761,4.592117036,7420,5592,6296,Hypothalamus,E,True,46.4
day6,23,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-2.02,0.611828393,4.501514723,7420,5502,6312,Mammillothalamic tract (mt),E,True,46.4
day6,24,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-2.02,0.611828393,4.501514723,7420,5502,6312,Mammillothalamic tract (mt),E,True,46.4
day6,25,PH,PH,posterior hypothalamus,mammillothalamic tract,mtt,-2.02,0.623810118,4.433562988,7420,5434,6324,Mammillothalamic tract (mt),E,True,46.4
day6,26,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.484023335,5.226333229,7620,6226,6184,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,27,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.480029426,5.248983807,7620,6249,6180,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,28,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.488017243,5.20368265,7620,6204,6188,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,29,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.499998967,5.135730915,7620,6136,6200,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,30,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.503992875,5.113080337,7620,6113,6204,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,31,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.503992875,5.113080337,7620,6113,6204,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,32,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.507986783,5.090429759,7620,6090,6208,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,33,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.511980691,5.067779181,7620,6068,6212,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,34,DMH,DMH,dorsomedial hypothalamus,Dorsal premammillary nucleus,PMd,-2.22,0.519968507,5.022478024,7620,6022,6220,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,35,DMH,DMH,dorsomedial hypothalamus,Hypothalamus,HY,-2.22,0.539938048,4.909225132,7620,5909,6240,Hypothalamus,I,True,46.4
day6,36,DMH,DMH,dorsomedial hypothalamus,Lateral hypothalamic area,LHA,-2.22,0.559907588,4.795972241,7620,5796,6260,Lateral hypothalamic area (LH),E,True,46.4
day6,37,MC,Mammillary Complex,mammillary complex,Ventral premammillary nucleus,PMv,-2.42,0.424114713,5.566091904,7820,6566,6124,Ventral premammillary nucleus (PMV),E,True,46.4
day6,38,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.42,0.440090346,5.47548959,7820,6475,6140,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,39,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.42,0.464053794,5.33958612,7820,6340,6164,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,40,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.42,0.464053794,5.33958612,7820,6340,6164,Dorsal premammillary nucleus (PMD),I,True,46.4
day6,41,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.42,0.476035518,5.271634385,7820,6272,6176,Mammillary nucleus (MM),I,True,46.4
day6,42,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.42,0.47204161,5.294284964,7820,6294,6172,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,43,MC,Mammillary Complex,mammillary complex,Dorsal premammillary nucleus,PMd,-2.42,0.47204161,5.294284964,7820,6294,6172,Dorsal premammillary nucleus (PMD),E,True,46.4
day6,44,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.42,0.484023335,5.226333229,7820,6226,6184,Mammillary nucleus (MM),E,True,46.4
day6,45,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, medial part",MMm,-2.42,0.496005059,5.158381494,7820,6158,6196,Mammillary nucleus (MM),I,True,46.4
day6,46,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, lateral part",MMl,-2.42,0.515974599,5.045128602,7820,6045,6216,Mammillary nucleus (MM),E,True,46.4
day6,47,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, lateral part",MMl,-2.42,0.511980691,5.067779181,7820,6068,6212,Mammillary nucleus (MM),I,True,46.4
day6,48,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, lateral part",MMl,-2.42,0.531950232,4.954526289,7820,5955,6232,Mammillary nucleus (MM),I,True,46.4
day6,49,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, lateral part",MMl,-2.42,0.543931956,4.886574554,7820,5887,6244,Mammillary nucleus (MM),I,True,46.4
day6,50,MC,Mammillary Complex,mammillary complex,"Medial mammillary nucleus, lateral part",MMl,-2.42,0.543931956,4.886574554,7820,5887,6244,Mammillary nucleus (MM),I,True,46.4
day6,51,PH,PH,posterior hypothalamus,Supramammillary nucleus,SUM,-2.42,0.583871037,4.660068771,7820,5660,6284,Supramammillary nucleus (SuM),I,True,46.4
day6,52,PH,PH,posterior hypothalamus,medial forebrain bundle,mfb,-2.42,0.595852761,4.592117036,7820,5592,6296,Medial forebrain bundle (mfb),I,True,46.4
day6,53,PH,PH,posterior hypothalamus,medial forebrain bundle,mfb,-2.42,0.591858853,4.614767614,7820,5615,6292,Medial forebrain bundle (mfb),E,True,46.4
day6,54,PH,PH,posterior hypothalamus,medial forebrain bundle,mfb,-2.42,0.603840577,4.546815879,7820,5547,6304,Medial forebrain bundle (mfb),I,True,46.4
day6,55,PH,PH,posterior hypothalamus,medial forebrain bundle,mfb,-2.42,0.611828393,4.501514723,7820,5502,6312,Medial forebrain bundle (mfb),E,True,46.4
day6,56,PH,PH,posterior hypothalamus,Midbrain,MB,-2.42,0.619816209,4.456213566,7820,5456,6320,Midbrain,E,True,46.4
